client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
9e4b77bb61f53fe4687f2d85a2cc112c,23,3,136.61,2,2,1,221
9e4b82e87c544e687d4c6fe45554c09e,62,2,10.64,1,1,1,111
9e4cd62cdacf9a4315d70b037e962b62,11,1,89.94,3,1,1,311
9e4f67c0db164018039884de324ca5ad,2,8,595.86,4,3,3,433
9e502ac5f9dcb0bd5e5c090720fad608,2,14,1567.9700000000003,4,4,4,444
9e50a1b703ff4bfd6d58eaea2442f128,2,2,67.98,4,1,1,411
9e538e59c74b5b26f1843cf47e404461,75,1,73.19,1,1,1,111
9e5a3ac77452c3027026e4a3ff79a973,15,5,509.9100000000001,3,3,3,333
9e5d9d3ff73c6c36d940ee5e23109916,5,5,339.41,4,3,2,432
9e5df33813c46a640f32e784fbfb58e1,3,8,486.28000000000003,4,3,3,433
9e6043dd3e155d483f85a15982b352a1,59,1,149.99,1,1,1,111
9e60c1e11b7031ca38c186b6ef208bb9,11,6,909.23,3,3,3,333
9e61c9f20cbc465250c26b48bbf44e0d,48,1,199.98,1,1,2,112
9e6685c87b6c80e0f15aeb0684c0d07a,1,6,622.99,4,3,3,433
9e66ce21651c0e1927b12af06ae87d54,3,3,1008.98,4,2,3,423
9e699344f11e9ae8587f3da438ebe190,25,1,152.0,2,1,1,211
9e6f7b618558a58ba56808d63169774d,12,2,363.99,3,1,2,312
9e7291352f36f03aa33c4b39675b21cf,2,17,1301.0400000000002,4,4,4,444
9e769d2f6e8f3c51f66f2917a464d753,32,1,41.99,2,1,1,211
9e7d901adc3799c29d1c72bf7c975234,37,5,639.85,1,3,3,133
9e7e5e97d1ced440db58a261c90bf28f,8,3,165.92000000000002,3,2,2,322
9e7e6a6f4ab21407155a5a6c091a4cfa,17,1,63.29,2,1,1,211
9e84b60ca411128946e3c61602053f8f,72,2,363.46,1,1,2,112
9e84d2151ba06fb97a1efdc76dabfc12,10,1,9.39,3,1,1,311
9e850a0c6d0cdcfe4b0e79ebd9ace293,1,90,8682.709999999994,4,4,4,444
9e894caf6c1cff728e4652d57617049b,22,8,662.97,2,3,3,233
9e8c45bd2e41a2e93a782163ff61d04a,20,7,2036.41,2,3,4,234
9e8d81dcecf97ecdfac9407265c91b6c,63,4,656.41,1,2,3,123
9e8d9e8111cfbcee25e33bb71719bba0,7,6,155.26000000000002,3,3,1,331
9e8db39aa90a5d1f14f8f70987451c10,13,1,399.43,3,1,2,312
9e8e02450001d7c5bf7b52c29a943c29,10,5,380.28999999999996,3,3,2,332
9e91f7b5ca55c01882fa95575e5b53e5,9,12,848.9599999999999,3,4,3,343
9e980c84b568113ee6893199a17200ed,1,8,439.37000000000006,4,3,3,433
9e9d450b10839caaf97fc9a07e323303,58,1,146.89,1,1,1,111
9ea10c5d5b5543c4ca1d91bfa6bd0110,1,50,4066.2399999999975,4,4,4,444
9ea1bac9ed0a8208472ecce98d778e46,9,2,79.02000000000001,3,1,1,311
9ea7a66078d6ea0b237d56030493b2bc,11,4,449.96000000000004,3,2,3,323
9eacb39fc2f856e01ea14fdf01a70a64,38,6,708.8000000000001,1,3,3,133
9eb846f910e74aa04cb055130c4fa707,24,3,381.68,2,2,2,222
9eba6e31907d412f3befd561dcf650a2,25,1,449.0,2,1,3,213
9ebcc68827057c59cd19f320485cb98e,62,1,4698.34,1,1,4,114
9ebd5a775baa21d3c6aa3f2b24e6a39f,6,8,919.04,3,3,3,333
9ec65b3aca98237f04e6c9da077fe4f4,1,11,1220.58,4,4,4,444
9ec8388695a72eae8bdabf1c4d7df1fa,3,7,156.25,4,3,1,431
9eccacf81ad455e234e1cf5e1ee90b71,9,5,454.32000000000005,3,3,3,333
9ece961ce903702354d1fb42b0428801,2,41,4172.539999999999,4,4,4,444
9ecf0b43e39ae741aa4ebae2182abe09,2,4,271.66,4,2,2,422
9ed1f2c1d9ade158fd953f5af3f8d642,5,16,913.55,4,4,3,443
9ed487ea0271894560d14c462197c373,11,15,1621.2100000000003,3,4,4,344
9ed7ffeb357c06e78c13e802399b6de6,26,2,719.0,2,1,3,213
9ed81c5ccdda6a1ae0133e6034871bc8,77,1,177.97,1,1,2,112
9ed8543f3ea54815c7c802250d38d06a,15,5,258.13,3,3,2,332
9ed91001245aaecd06da6ca4a314c9e6,12,19,3544.49,3,4,4,344
9edf8d19d3e19520a57ba7a9194f2987,10,4,2894.3999999999996,3,2,4,324
9ee007a2e5c7c6d7f409051160e95a51,71,1,119.99,1,1,1,111
9ee04d1944c96a25f8b13c6f3bed213f,1,10,699.2,4,4,3,443
9ee0c6415b5e912812ce2cd3d959430c,25,2,151.98000000000002,2,1,1,211
9ee1caeae9809a1c20694f1406ea580a,12,4,205.76,3,2,2,322
9ee582f61cbc36ad41661d406be0663c,40,1,387.39,1,1,2,112
9ee7a93f3b6a17ebdc1b8f66a21f8388,9,12,4410.47,3,4,4,344
9ee9b6ec13cc41e91fc70fcb16b205d0,52,1,6.98,1,1,1,111
9eeb5774fa432a51f6027cc4ddef9e50,30,1,215.0,2,1,2,212
9eebd612f8aabeb5e58e4ba9adad0451,30,5,187.87,2,3,2,232
9eee8a637ce466738caa8ec3ff13c2a2,10,6,2358.95,3,3,4,334
9ef0573ef4518945d30de949081576da,24,1,259.99,2,1,2,212
9ef52a5f1a4bc2d0a9ff62bf124cef5b,41,6,913.1700000000001,1,3,3,133
9ef63bd816376fa5b9f5ec8fcff6cc13,57,3,193.96999999999997,1,2,2,122
9efcaae08b0ab4891b2a62d7cc4f5300,24,2,62.83,2,1,1,211
9f010bd34a31c776bf5abf80afef0776,4,12,843.9000000000002,4,4,3,443
9f0370fc624e6a5ac4ca171db8b4db1a,11,1,395.0,3,1,2,312
9f050b4644c5fd9f2316a7919d984eec,2,29,2263.99,4,4,4,444
9f055717b9b80e0bfa6a74366c242418,17,1,3.49,2,1,1,211
9f0561c245b6d645880d080ecbacfad9,71,2,217.25,1,1,2,112
9f096dc9679c03619374b00abc3814b8,12,8,948.6099999999999,3,3,3,333
9f0d2e05e4cdfd4eac6dba87196ff78a,2,2,102.58,4,1,1,411
9f0fced50602f7cde0281a1199d9d76e,2,9,697.7,4,4,3,443
9f102e7222b8df33021787f2681965b0,72,1,249.0,1,1,2,112
9f163364dc74a779ecedeaa60f2f7b79,7,7,838.48,3,3,3,333
9f1bda2c91f955ae1ac7cc106a9a69c2,5,5,494.63,4,3,3,433
9f1cc3403fa2260a0efc9985289195d9,14,19,5507.709999999999,3,4,4,344
9f1e5978b8ec6ba1b316ba8551b72918,14,12,1328.59,3,4,4,344
9f1f7a78b8351692692a2b37e95e47d6,20,12,882.1899999999999,2,4,3,243
9f221aacf4fce002958b8eb329b5fe09,10,2,486.99,3,1,3,313
9f229468fecf5c476fc67b5b0f733cdd,53,1,179.11,1,1,2,112
9f29589cc78fe0270f56401dfa5ce575,13,1,64.99,3,1,1,311
9f306c0e84f56942553153a396a5927e,16,1,59.99,3,1,1,311
9f32081f045b610e8093c3e0759f597c,1,26,4051.7899999999995,4,4,4,444
9f32fce59d15614407441558cd7ff8f6,6,9,9842.98,3,4,4,344
9f37fae712bce0d0999f3cd18270c72f,8,1,52.44,3,1,1,311
9f391d91abdb81e8010d5fab4711ae25,45,2,82.52,1,1,1,111
9f39f83e7af912df99fe7df6ba73ba96,78,1,464.29,1,1,3,113
9f3c8b6a601b4f69613ed71e4588e920,1,12,1443.94,4,4,4,444
9f413c2fa76a217cda43143cbbf29418,11,9,945.79,3,4,3,343
9f419fbb295aaf40f697c0e0984baaa7,13,8,461.36,3,3,3,333
9f431e52b2ed22d4c80de3ae57007473,9,1,219.39,3,1,2,312
9f4501c7a6f0c75939835938cf5e721e,9,1,64.99,3,1,1,311
9f456f5075740da661714f5e7fd07782,9,4,311.85999999999996,3,2,2,322
9f4acf57dabc9d1c5bbff5aa7f92f2e1,4,3,619.51,4,2,3,423
9f4cf24b5274aa92d5ecdfcd4f35efa1,15,4,541.62,3,2,3,323
9f4e30af5f8fbf15442ef599915fdb24,59,2,171.92000000000002,1,1,2,112
9f4f606204a0673a8c59f2952336f0bd,1,15,1763.1000000000001,4,4,4,444
9f4f7f42c25f0d38d1aaccdd97b9db93,14,6,383.19,3,3,2,332
9f521f5fe03d84ff51e26b0c4f095864,32,3,109.13000000000001,2,2,1,221
9f54f6c5a9586d2fd85ad8368d0d3267,4,10,1280.84,4,4,4,444
9f56ac520117edea9002e07276ccbdb3,12,16,1353.81,3,4,4,344
9f6532d684329c1e50e9473f0b3a7681,3,30,3222.21,4,4,4,444
9f65dde9a36a19412554c747527d517d,28,1,178.99,2,1,2,212
9f66d55b4be91f374af6ece234de72c3,10,11,2272.21,3,4,4,344
9f6755c4b19797999246d6babc1fcaef,7,13,1041.31,3,4,3,343
9f67692a640b844160cf5df52de6cabc,12,58,3465.1599999999976,3,4,4,344
9f681c6513f8882f0d38d75303abecea,4,10,1358.71,4,4,4,444
9f6d6a2853dd55e7c21063e0e8ef035c,10,12,929.63,3,4,3,343
9f6d71d2d2d95af7b16adb978dac9625,68,1,28.31,1,1,1,111
9f707f441ae2deeded02fbbb3df2faee,58,1,13.58,1,1,1,111
9f75f4c58b0e0bbc941d19723530673e,46,1,6.79,1,1,1,111
9f78cf143d5a2aa51940c143516c94b1,70,2,464.75,1,1,3,113
9f7ae446da5a131183f68f9c97e75a60,15,1,208.69,3,1,2,312
9f7b5059b093171ead5ced5455cb462f,8,8,784.3900000000001,3,3,3,333
9f7d466e66576fbb88f585e2b44e5d3c,10,2,293.11,3,1,2,312
9f7f5cfb5119ca7ca53b3823fb190086,5,4,1353.75,4,2,4,424
9f80015478b9e65e672088a65534ade6,6,7,407.93,3,3,2,332
9f8588cdb753167845b3df4cad8cce8f,48,2,495.07,1,1,3,113
9f8604f505454c430088473900b73d07,12,1,204.99,3,1,2,312
9f8d15669878c9657d1da79bc809e8f1,28,2,177.19,2,1,2,212
9f9153342a113d32b57ea38a971b27b1,11,4,180.95999999999998,3,2,2,322
9f91d24a43fb588eefc439c8d41c05ad,9,3,381.15,3,2,2,322
9f943e8b72a2825a714fc2831c334428,50,1,37.99,1,1,1,111
9f9601b9aee082229b12f9f326381568,26,2,2805.9,2,1,4,214
9f966ed17740248f649a317258598f2f,2,7,1141.95,4,3,4,434
9f98d668ee4f11dc8152b28ac855f58a,1,21,5196.539999999999,4,4,4,444
9f9b3b4cf59bc793766e45a39f4d19bd,12,8,782.3,3,3,3,333
9fa02d22402766d3af200102fece42fd,36,2,564.05,2,1,3,213
9fa0fce88094a7e0f52897c6eb86f4b0,8,10,883.51,3,4,3,343
9fa11ab748043a189c764cb014106c12,1,18,2287.3099999999995,4,4,4,444
9fa1fc107f86570600cec0c2b52fb5f4,26,3,307.25,2,2,2,222
9fa735df6e341c4eccb650b95f4ba0c1,1,101,8891.219999999996,4,4,4,444
9face57e4e8443dd5b6c9ebbc3855a1f,21,3,201.76999999999998,2,2,2,222
9faf515262baeb3c6d388cf5fd9a6360,44,1,79.99,1,1,1,111
9fb04b265dacd3bc43ea976ffa15e9c9,78,2,192.02,1,1,2,112
9fb13c7487a72c129ef63b9efa747255,1,9,1100.16,4,4,4,444
9fb5216ebf1774b6de0642c390fa9eed,63,4,262.43,1,2,2,122
9fb5c4a9568423327a4141b347c15699,3,17,3214.519999999999,4,4,4,444
9fb670a803770a541f35dbc7656e5e28,4,20,1583.7799999999997,4,4,4,444
9fb7bfd289e7b3cbbf02e336f2aea9d0,9,4,831.68,3,2,3,323
9fc023187f2c915f6ad4ab4d462f7674,8,6,331.72,3,3,2,332
9fc1d6e97050541ba7c7b8e7239c50d2,37,1,169.0,1,1,2,112
9fd1b6dbb2763cd49cb5686be6c0ba0e,40,4,193.48000000000002,1,2,2,122
9fd3a2db0a6cc368e27f59383fed0e87,27,5,325.74,2,3,2,232
9fd55e8c8fde0414faf1280bcbe4e6e1,1,16,1168.6699999999998,4,4,4,444
9fd595f5e90dca36d1e4522e08017768,17,5,813.24,2,3,3,233
9fd8b28d07297f67ac7ce73cf094458c,11,5,253.01,3,3,2,332
9fdc32fd2e3c9838928e67c621f290db,65,4,3323.82,1,2,4,124
9fdd24c218a573a4a737fa7e29038f49,26,1,399.0,2,1,2,212
9fe25f42798bec4697b56a88905f8472,3,4,358.76,4,2,2,422
9fe335d07d55f79ced98992915652e61,46,3,920.55,1,2,3,123
9fe996cc4324c8a67454f28a8cc35e6d,7,4,236.10000000000002,3,2,2,322
9feb681d434ebe049afa65d84b2f3a43,2,8,2246.2099999999996,4,3,4,434
9fecbb2d5be2cc47f8fbc1132f5785cc,45,2,1099.15,1,1,4,114
9fefa06bd8b7690d81ba82544c77a592,1,2,219.98000000000002,4,1,2,412
9feff538e65b6b96fa099eb198799e68,9,1,239.0,3,1,2,312
9ff2f2bce4c469ea25731498f8cdee44,10,12,2094.0099999999998,3,4,4,344
9ff3df4461a61539381eb2b53e857b30,13,3,198.15,3,2,2,322
9ff574ad1ae7cec8e837f98fc252ce46,19,4,986.47,2,2,3,223
9ff738d17a5f183f6491004731fb37d9,1,58,7800.689999999999,4,4,4,444
9ff7b87ff0909c2e3296c41d014eb61c,43,10,4217.07,1,4,4,144
9ff7d378096b02b3c9b220a022a28815,86,2,188.97,1,1,2,112
9ffa85cf7c526b1bf5eb36d690206d4a,36,1,259.21,2,1,2,212
9ffda95b71b319a8cff9e013fc4ac9dd,72,1,119.16,1,1,1,111
a0063d14cab810e0be79305a3da8ad60,20,1,82.99,2,1,1,211
a00832e1399534c121aef2a238ab0b80,52,3,427.90999999999997,1,2,2,122
a00836d1a6e25bf4effa788f61c0a861,87,3,585.3,1,2,3,123
a008dd46bba7a4aa5ee5d3de6738cd4c,14,4,774.49,3,2,3,323
a00914385dadef9bb849de2dc6cb7f0d,55,1,56.09,1,1,1,111
a00f961428bc9c231faadc630d6ba456,11,11,1721.4499999999998,3,4,4,344
a014eba55754a5d0f66593376b335918,39,6,310.64,1,3,2,132
a01fb3a199baa5409cd253825de36729,50,1,38.24,1,1,1,111
a027b92b4b29a4e2e19f4fc609fbc8e7,31,2,349.98,2,1,2,212
a029538526c4ffa01df9a4a2dc680929,27,6,565.25,2,3,3,233
a02a6a86b7a12293df71fb183ec4d8e4,30,2,242.97,2,1,2,212
a02c271d4a6b7f0fe7807436a2e3f6ab,49,2,49.58,1,1,1,111
a02d0e026e80060e4f513cbe5d9ee462,4,3,157.56,4,2,1,421
a03084af260a7740a01b8d0ed8895df4,13,8,1380.19,3,3,4,334
a031527212e93c4ed2232a464037afe5,4,10,1689.7,4,4,4,444
a03251208ce38232ffe8ef26e6bb0c04,22,10,643.95,2,4,3,243
a0340110176cb70a648391e06442ac60,6,8,929.94,3,3,3,333
a03652b7d4869e2f05cf8f4170404727,52,7,596.85,1,3,3,133
a038225a8bc1f671a36f517f513a2e7e,40,1,139.36,1,1,1,111
a03a8d908c4b1aa4a07c7a4e78b1a41d,10,4,1262.99,3,2,4,324
a04002cfe40e48d357e837db32a5ff58,2,14,2587.11,4,4,4,444
a04099e8d4cb9dcb095ad60a7a832990,21,6,402.0,2,3,2,232
a045431d55ed0ec04d43c2d27ba3214b,74,2,53.47,1,1,1,111
a0458b98aad8dbab63ac575823a8cc58,2,18,3661.4199999999996,4,4,4,444
a04b6d6fd8c3a1cb6061a7a39630bcf5,11,4,1254.46,3,2,4,324
a04bc928f2a98c01127b3247a8d4cbf7,2,8,2506.08,4,3,4,434
a04eca5159cc001e13a3290f9b94a1a0,1,9,1284.0500000000002,4,4,4,444
a0503d8294dfcfe63aa72378d5bcb6bf,16,2,271.25,3,1,2,312
a053a9e21bc3beab639860abf5c416ab,31,2,133.57,2,1,1,211
a05470cad01c66d2e2d07cbafeca6686,26,5,83.05,2,3,1,231
a06019b459953635f7c0dbc62a8b393d,16,5,547.0799999999999,3,3,3,333
a06b553eb2cd00c66dd70d817ec8c4e7,22,1,29.89,2,1,1,211
a06baf897c0e1a2394282c70e1e156ae,6,9,1663.34,3,4,4,344
a06c2811865eb38ea5664eb59f6f4e5a,3,17,2591.1699999999996,4,4,4,444
a06c32f8e9de707d8d3e2ab5044f43b1,64,3,279.96000000000004,1,2,2,122
a06d5ecea08d003991ea5d46cb7539f2,17,4,231.02,2,2,2,222
a06db33f0bef89615a74efe2c08cf9d5,15,13,3498.35,3,4,4,344
a06e0d64b952361b98a15114f3ecf97f,22,10,689.81,2,4,3,243
a06e994679f970a79a74000d1ec8c096,14,10,1568.68,3,4,4,344
a070f1c9a31f467395345331501cfc30,11,3,438.58,3,2,3,323
a0773f3076a91e87658dab5a2a983c14,30,2,339.96000000000004,2,1,2,212
a079b2f94c23b70bfb2321fc8ed8cef5,50,3,214.67999999999998,1,2,2,122
a07a2fd72125742320ade012ad288e93,8,8,1827.8400000000001,3,3,4,334
a07d272784fadaeae26a7fdd13ef8d29,30,5,326.8,2,3,2,232
a07deeb7c27a9a2e3e14e63c59e170e6,30,4,803.58,2,2,3,223
a08279f124ca78b1319d95a042b65328,2,33,3030.5600000000004,4,4,4,444
a0839f75f77c826b98d6c2a7fab8cddc,3,2,104.25,4,1,1,411
a087071dde24bdd1b59a64e6316b40e3,3,7,1402.73,4,3,4,434
a0880b7eb26014cdeb26b3aa5f4dce08,7,19,1340.7000000000003,3,4,4,344
a08e40916658d85a59850bd516dec012,9,2,138.45999999999998,3,1,1,311
a08f894982722052056902573c2b5981,70,7,315.21,1,3,2,132
a0924522eb50900dfcdbf88d0925435f,2,1,26.43,4,1,1,411
a0956ebf28db2d7762531d756eadcdd1,5,23,5182.86,4,4,4,444
a095e1a65c4ffe37634a598b48dfefa5,6,12,1627.72,3,4,4,344
a0974100bbf0fcdc9d86d5c78099e477,4,13,1138.5,4,4,4,444
a098f0e2e459aa5df925a6d9f6e4f694,8,1,13.19,3,1,1,311
a099f3d4ccc9d7cffeaf86e5bc737ac7,4,11,1836.2600000000002,4,4,4,444
a09b884e2ebda6bebe0c82ace9a9c373,7,8,486.46999999999997,3,3,3,333
a0a782bcd0444ecec43e14d23573f966,27,1,80.57,2,1,1,211
a0aa588db5aca4409a02731073067bbe,16,2,76.97999999999999,3,1,1,311
a0ac8e882669c5fac853fe6b16b651c5,19,6,484.72999999999996,2,3,3,233
a0adc5d44c5a9fda3ab6ffb07b17b707,57,1,70.18,1,1,1,111
a0b3590360cf379ba1dd6b119f582f27,7,7,1051.91,3,3,3,333
a0b55f7a92929ce84125d8a7a70ac806,3,17,997.64,4,4,3,443
a0b7531f73d327c986dffb3e6355d132,34,1,69.99,2,1,1,211
a0bbc76052e007f03b49525a3265c443,15,11,793.2900000000001,3,4,3,343
a0bcaed8968e8b6effda444cb0c42b39,57,2,218.9,1,1,2,112
a0bd77589d60e57199612877bc956c4e,8,1,163.77,3,1,2,312
a0bee3a496138d0c14c33468650f7d11,21,2,46.910000000000004,2,1,1,211
a0cb2c61186d34865d98f37c5a4c4549,42,1,135.92,1,1,1,111
a0d156ea6e12278e5ec02d37b22f5e37,21,6,781.45,2,3,3,233
a0d1a5ecdccc6bb918042c1de6c34d9c,13,8,828.4599999999998,3,3,3,333
a0d27db543e8aace9df18a1f1e8f49a2,42,1,269.78,1,1,2,112
a0d2ee7abd466546b46b05d6f661b824,2,12,830.8000000000001,4,4,3,443
a0d553d284fb917775fdb08a1741ebb6,70,1,107.2,1,1,1,111
a0d86b207284dd66903e40a513c676b6,2,4,192.87,4,2,2,422
a0dad5dd3f53aaaf3cb33410a27586f1,10,18,1557.2800000000002,3,4,4,344
a0dc7204779b2e5c7b8cebfda4de8b96,2,15,2014.6399999999999,4,4,4,444
a0e04de9d5849a42ecb1d0f96bc140e5,52,9,3790.23,1,4,4,144
a0e23a2bc6493b939b8ae42ac02fc911,25,2,47.49,2,1,1,211
a0e5aa5819446489277e5c5ab99151c6,22,1,95.11,2,1,1,211
a0ea2e04039806785c3b0fa1ab968b05,70,4,942.92,1,2,3,123
a0ecde4246b89d660aa9300efe2ce1ff,4,2,321.07,4,1,2,412
a0f0b960abccacf716b0a3f1af5ed79a,2,16,1272.64,4,4,4,444
a0f2c73122588e63b1d372af81b88e5d,17,1,33.78,2,1,1,211
a0f3a3e041cf39bbdd030fc6d64f2352,80,3,704.34,1,2,3,123
a0f54e684676cb1316d058f126f25ab9,5,11,1570.8400000000001,4,4,4,444
a0f812bf0b8c8327b61ac5e4a309f416,8,2,388.35,3,1,2,312
a0f81c475defb8fdc4cfad42bc46c5bf,61,3,135.42000000000002,1,2,1,121
a0f857b821dd604e561b92867411b4cc,9,5,497.65000000000003,3,3,3,333
a0f9d421fb92b4696e997bed0b8b72a6,38,4,537.97,1,2,3,123
a0fbf428d7cf6f43b7ba1af75a4f5bd0,2,13,1396.6500000000003,4,4,4,444
a0ff7d937d325585d91830b9f490cb99,10,7,586.84,3,3,3,333
a10306b8c107002eb7a1f7f4db99dc2e,9,1,388.14,3,1,2,312
a105ef9e86dbf9f57a842ca891df4972,25,5,515.11,2,3,3,233
a10714189d8be93e7b5b58219d89578a,24,2,212.95,2,1,2,212
a108331a5a86ec0d41691cae0b63b436,1,29,1125.82,4,4,4,444
a1091ca7fd1806002f7e51a86cacf394,22,3,1407.99,2,2,4,224
a109b8c0faf203802fb901d483cca570,9,6,3017.37,3,3,4,334
a10aa3b25dbed8202ee9e6aa1d699ac3,62,3,397.5,1,2,2,122
a10c0a53d33193258cae319ebcbd85aa,7,7,859.25,3,3,3,333
a10c7ae312c9f9d5b3819efc30abc88e,8,4,190.46,3,2,2,322
a10d549ecaeef15d4b7a7cf41cdf2af4,83,1,118.82,1,1,1,111
a119571b06ee688b6894e2d78db9a39c,21,1,164.76,2,1,2,212
a11e0456ce342d0e5a51b6a51296e0d2,15,16,1351.72,3,4,4,344
a11f94e294dcd285edf774bca11ac8cb,32,3,326.34000000000003,2,2,2,222
a11fd4b959046390e1b2a713ba8fcee2,16,4,363.55000000000007,3,2,2,322
a120baaade443f75b23fba7a8c4e311a,85,1,81.78,1,1,1,111
a120cbed4d6bc11e8effd95dd9fcb28b,30,1,29.99,2,1,1,211
a120fe5d54b42c8aa6af0e2282f6a9ae,2,22,2378.6000000000004,4,4,4,444
a123434ceb8eaad8980b117a2eac398e,37,2,239.98000000000002,1,1,2,112
a1239a2cb5564b8464be0a4a3e547ac4,1,13,1632.72,4,4,4,444
a12770e64b5295c2bc63ff9d2b85d6de,20,1,79.89,2,1,1,211
a128a5cf649b777d93dadba3805e4aa4,39,2,64.99,1,1,1,111
a135d74d267beec954c24d241afce5c6,2,7,1131.55,4,3,4,434
a135e47177330da9768f123d1e23faa7,7,12,2090.88,3,4,4,344
a1388d9d116ee9cd232b9d200a27b063,68,1,174.0,1,1,2,112
a13980b10d398afc712d36042c2c1af2,7,5,297.36,3,3,2,332
a139dabd5040a1bc1c6bb4e747ffb110,13,2,1730.29,3,1,4,314
a13fa95f5bc5cec3d623a8883e521a55,1,3,128.01,4,2,1,421
a140b367d1edfd2e07003edc28ee75e7,1,60,4992.609999999999,4,4,4,444
a141b45b57d5b966e78fed35a9dda4a1,32,3,648.59,2,2,3,223
a1476b66d15087248d4308125239719d,31,4,343.72,2,2,2,222
a148c630cc2f6ba767ae5f199a052f6e,5,3,264.49,4,2,2,422
a14a46e6a8e420ad33646fc2b828d67e,4,8,898.53,4,3,3,433
a14c0a27f7846857c4e08fd42a52b305,33,4,305.04,2,2,2,222
a14feec5d350ee371ddc3a54aa62f1a8,8,4,287.25,3,2,2,322
a154db7360952a5bb1e062e43d5cf8ce,15,6,1247.37,3,3,4,334
a155af69457679c92b3c433aa7d60787,26,3,141.79,2,2,1,221
a1581d365ac302c14b9871776d10f7c8,25,3,123.99,2,2,1,221
a15ee02cfa252b98c93b97f0ad9fcf38,6,6,456.81,3,3,3,333
a15f92aa8da38fecbfe36674d20be47a,2,9,1476.82,4,4,4,444
a16329952f662ef7b3d9076f0ec6d922,90,1,79.99,1,1,1,111
a16485967d02fde356f092b00c05de0c,14,15,615.7300000000001,3,4,3,343
a1662f1ce04e0b5c62982e73189bce9f,8,3,170.01,3,2,2,322
a166b0f4d0f72ada9259e95846578c82,55,1,115.48,1,1,1,111
a16743acf8cb450a25b2013fbfce52da,7,14,788.7600000000001,3,4,3,343
a169dd1f50f4839de615c44a6330bf8c,23,1,3.49,2,1,1,211
a16a80bae50bdb6f4e470ad9b22c1d20,64,1,1298.53,1,1,4,114
a16ad146562ccc02246ae80b4d34b2b2,3,12,2009.5500000000002,4,4,4,444
a16b57d8770f9ecf3366f36a593f55c3,77,4,3734.3199999999997,1,2,4,124
a16c1ec0f18f04c1fdcc5f4347dfb532,22,4,338.68,2,2,2,222
a16d930bcb715394b0b9a6957e48dc03,85,1,439.99,1,1,3,113
a16f1c31976704d7c05f997d1e81b1a1,14,2,60.97,3,1,1,311
a177ed0a9a480bb0d2c921417737b377,57,2,119.88,1,1,1,111
a177edde2b16355aae0dcfb05a920c14,1,29,1934.32,4,4,4,444
a178451dd5e215cc3f1ae789e3fbfd52,30,2,251.98000000000002,2,1,2,212
a1792f589e9faf26dc1a2057a37ea191,17,8,1252.6799999999998,2,3,4,234
a18a09b7f84c69e0b55d9601cff20e87,2,6,670.8399999999999,4,3,3,433
a18d7b4e282e404ab0b940abb3440c21,9,1,3.48,3,1,1,311
a18eb30ae4630bc7aaa4e872e3e4d8ab,1,5,447.75,4,3,3,433
a18ebc57d2a55fd245bc02ed556bbb1b,9,1,1.0,3,1,1,311
a193ed54f3fe9a5bf6835757b4c7956b,9,5,574.3000000000001,3,3,3,333
a1948d4863e417f211f786612ab7134e,1,45,2851.859999999999,4,4,4,444
a197c4778df7ad05419bf466ea0351fe,68,1,249.31,1,1,2,112
a1985faf02852587802c15ce3375dba7,19,14,1099.04,2,4,4,244
a198b54a81c5a7a7eeb96e10a19ff2e8,9,11,1605.9899999999998,3,4,4,344
a199f539b1a90ae970b9a2207d089f12,72,3,214.60000000000002,1,2,2,122
a19a84c29ab415c9ca23411c9d8646b3,55,1,533.88,1,1,3,113
a19c138a783e12270460b59da674695d,2,14,1484.52,4,4,4,444
a1a1607f9faa50019b4bdc3986e1994e,16,1,2997.34,3,1,4,314
a1a9b406c4438f896abfac4ab8ca4d53,4,31,3164.1099999999997,4,4,4,444
a1af200526a835642a0166f0ffbcd911,37,2,343.13,1,1,2,112
a1b1053e025d4f16c6b8f49249d23a25,72,1,41.0,1,1,1,111
a1b25de392a9c81097e200ce8a79a1ce,71,1,829.0,1,1,3,113
a1b46c61e888c4e472ed1afa9b0c889f,41,1,26.99,1,1,1,111
a1b5c6a8d5a0df259bcc87052a977341,2,5,771.88,4,3,3,433
a1b9b4500ef69d31a2a49b40417fd0e1,10,25,5321.88,3,4,4,344
a1b9e04465c71263680fd45a59d9b1cb,22,3,273.82000000000005,2,2,2,222
a1bea9aa70ff6e4cac6c6f178f1b158f,25,2,247.37,2,1,2,212
a1bec212e54e331b66e79f861a15907f,4,10,690.68,4,4,3,443
a1c0614a9b108c98e27d1022fad8433a,19,8,978.1700000000001,2,3,3,233
a1c6644bf6554303d89d5bfb867c7135,25,6,725.8100000000001,2,3,3,233
a1c9a02c9ec240e40941609c4d00d1e0,23,1,35.59,2,1,1,211
a1ca043e60c01bf2ee0f0ab8ded5213e,47,6,767.4300000000001,1,3,3,133
a1cfe201d8d360bcdf63629a16c493af,15,5,949.12,3,3,3,333
a1d0c911b8bbda64601ebb8999d63819,16,6,499.71000000000004,3,3,3,333
a1d51e53628954b9ab59032cd1dc2b1e,9,3,255.26999999999998,3,2,2,322
a1d89b3e06cddb7381f5c41c7a1905b0,17,3,315.94,2,2,2,222
a1d8ee3752204a29d5324a923d72afcd,41,1,28.99,1,1,1,111
a1dc426c7e2d63af76953e78ff6d46b8,26,2,282.39,2,1,2,212
