Promo_type,Offer_ID,sku,start_date,end_date,train_test_group
Seasonal,478,4d1581a093a0eb7751e1e0f62dcbe278,20200128,20200210,train
Seasonal,168,c4e3633bfc7c603d7e08d75e318ad798,20200512,20200601,train
Seasonal,162,f6faa1bb7322e48dcfe58109a8fe7469,20200512,20200601,train
Biweekly,331,3ef9a543eff45c4b854bc2247954febc,20200123,20200205,train
Biweekly,51,994522b15202c31d8cc79885fdba10b3,20200903,20200916,train
Seasonal,479,69efd15361a4610e5ef908136a435efa,20200128,20200210,train
Seasonal,162,7288d35dd7932af247b1fdc62a6da7d7,20200512,20200601,train
Biweekly,84,a7044cd08b071aab4eedd500a2842afb,20200206,20200219,train
Biweekly,315,a7044cd08b071aab4eedd500a2842afb,20200820,20200902,train
Seasonal,478,bc09c49e4c2493077483b6118765a1ae,20200128,20200210,train
Seasonal,449,4f78f28600c8462223857dfa48835b77,20200128,20200210,train
Seasonal,163,dce18ad6e066933e01afaced6cb0e8cf,20200512,20200601,train
Seasonal,171,6d9da6daa526e22572a6245d6ef3c574,20200512,20200601,train
Seasonal,168,2803b2123311b6826981d7e7b7985329,20200512,20200601,train
Seasonal,162,7fc4cd3c32cadfee575d0484a1b9eae7,20200512,20200601,train
Seasonal,198,7fc4cd3c32cadfee575d0484a1b9eae7,20200114,20200127,train
Biweekly,336,dd19d1c8dd7a363e8a9dec56ed34a7c5,20200123,20200205,train
Seasonal,451,67bdee5700e1a2b24c570dbf6c3d321e,20200128,20200210,train
Biweekly,82,eb86c8433b0998695da6beba131f7311,20200206,20200219,train
Seasonal,434,5738c0fdd472dcc60eac3539e0f754f1,20201027,20201116,test
Seasonal,430,2bb0a919106f234d5e746bb09ba4d194,20201027,20201116,test
Seasonal,453,95d903f1949b52064ed7d37c7b515161,20200128,20200210,train
Seasonal,162,12510d9359b14ed88b9289c3a54eb2a4,20200512,20200601,train
Seasonal,202,8882919e3a04fb42066af0426f32f1a2,20200114,20200127,train
Seasonal,207,c8b07b683a22aca3c4e2a0e3fcfdaed3,20200114,20200127,train
Biweekly,82,6da573eedb74065d861f8e9a1d2b8a8f,20200206,20200219,train
Seasonal,440,ab4ec6745cadcf807f76b7e99bcf5856,20201027,20201116,test
Seasonal,480,ed3ce829dc7f5bfaf632f9c0ea769f6a,20200128,20200210,train
Seasonal,480,7918a45d7fc04f4e384782d8062802c5,20200128,20200210,train
Seasonal,162,bcca0fae5ddc4b237791cfef5072d335,20200512,20200601,train
Seasonal,198,bcca0fae5ddc4b237791cfef5072d335,20200114,20200127,train
Seasonal,130,c10aa9bbfffe00e692d8488f11900e2e,20200210,20200224,train
Seasonal,440,1eff2f0e69f76604c5acf25cc924cdb8,20201027,20201116,test
Biweekly,150,bb349d77d76c33a4e650044275bb44d8,20200611,20200624,train
Biweekly,82,bb349d77d76c33a4e650044275bb44d8,20200206,20200219,train
Biweekly,80,9c819414d7eb0c9ff4c4024fc23f89aa,20200206,20200219,train
Seasonal,440,fbc82a3e9829a34016edb516cc681f0f,20201027,20201116,test
Seasonal,62,dad4ae40a20a3dbfec723ff82164066a,20201103,20201116,test
Seasonal,453,f9ffdd65f562910b767ad15f5af3fc28,20200128,20200210,train
Seasonal,453,1c56e34df7267f45bf82ed1f633e289f,20200128,20200210,train
Seasonal,469,d9242644beaa33fe08ce839cf86ebeba,20200128,20200210,train
Seasonal,162,f769f2f74e385bf650b017f2ba02fc89,20200512,20200601,train
Seasonal,453,db5db314063e140237b09714bddabeff,20200128,20200210,train
Biweekly,491,965da69b1fba48031db008dd8e49fb35,20200528,20200610,train
Seasonal,453,8c4d26ed0a2b797137bd6c0e94749c53,20200128,20200210,train
Seasonal,163,b79710b509e63b70e67ba91318fc86a1,20200512,20200601,train
Seasonal,162,0193ef661ebcea34490889ee25ee7e28,20200512,20200601,train
Biweekly,150,421b0014a408e00edb6ea34c58297812,20200611,20200624,train
Biweekly,338,fe2942d468becdb82e030998e418714b,20200123,20200205,train
Biweekly,82,421b0014a408e00edb6ea34c58297812,20200206,20200219,train
Biweekly,81,ce2c9c85cda4c7f343f4cb8da5da786a,20200206,20200219,train
Biweekly,310,cc72d4ff5a39dbdd5fd4a68abc230b02,20200820,20200902,train
Seasonal,440,5fc35001155d5205038dac8905d29169,20201027,20201116,test
Seasonal,434,a11b6eedc5a15ea3e8eff2aaba20d56a,20201027,20201116,test
Seasonal,474,9f2d31c46c3fc0af4430d70f9531d45f,20200128,20200210,train
Seasonal,162,8b3de5a05f7107b3de1fb78d4b3bb8ab,20200512,20200601,train
Seasonal,198,8b3de5a05f7107b3de1fb78d4b3bb8ab,20200114,20200127,train
Biweekly,48,1697ff418f3d3b25e36e7809251a7902,20200903,20200916,train
Seasonal,162,3c3e37ac28339598ce9bf215605e5d20,20200512,20200601,train
Seasonal,130,1d1f70227b34ec9112b5028e84c44944,20200210,20200224,train
Biweekly,310,957b7d7489a3928d6dcd1a1f18a6c8bc,20200820,20200902,train
Biweekly,310,ee37b77dadce192f298ae53887471355,20200820,20200902,train
Biweekly,56,1f487e3f6d78ed8886f0de39dfd88b92,20200903,20200916,train
Seasonal,453,c2f769d9dbefeadaa1a407bab841a9bf,20200128,20200210,train
Seasonal,469,6be21c580930bcaff6ef8701ab44b0c7,20200128,20200210,train
Biweekly,150,5a1c350890d63b7203b0a46c393f7a9d,20200611,20200624,train
Biweekly,150,15f638b160616343d07395133fb4bddd,20200611,20200624,train
Seasonal,451,6a56993a38f3783b32194a3eaf14d5d2,20200128,20200210,train
Biweekly,82,5a1c350890d63b7203b0a46c393f7a9d,20200206,20200219,train
Biweekly,82,15f638b160616343d07395133fb4bddd,20200206,20200219,train
Biweekly,56,86bec074d59d6c44e3c4161b541b8a8f,20200903,20200916,train
Seasonal,440,02c50cede218d3975f6b46373692aa55,20201027,20201116,test
Seasonal,453,3e246a02521769d3006092c7537fdd58,20200128,20200210,train
Seasonal,159,cc2633373e250ff557fa21fd83ba9352,20200512,20200601,train
Seasonal,162,f9e0969265cbe1c050d0f751228c2856,20200512,20200601,train
Seasonal,162,30167cfe32a2020c7883f85a2559f736,20200512,20200601,train
Biweekly,338,f67d69dc98fdfc00b5aa44dfbfeda52f,20200123,20200205,train
Biweekly,336,21105a908b33f02286ce2ca25ec9bbb0,20200123,20200205,train
Biweekly,78,ef72b3b0e0f721ee4c9b5d46335ed8f2,20200206,20200219,train
Biweekly,54,e0cf454aa2c59f5fcce167d71d6e2a58,20200903,20200916,train
Seasonal,64,5318248f1b3214cc8c4494f4c312ba26,20201103,20201116,test
Seasonal,162,ddc163fb60a35412ca0b01f221d5926c,20200512,20200601,train
Biweekly,150,2ccf08f7a951522eb14eb51ad4f0d858,20200611,20200624,train
Seasonal,198,df806cbffdb0a50895ed96a69994f055,20200114,20200127,train
Biweekly,82,2ccf08f7a951522eb14eb51ad4f0d858,20200206,20200219,train
Seasonal,441,212b90dd6373d2a4a93ef251301649e2,20201027,20201116,test
Seasonal,66,184790d7f3250d7da915e71cf32ad255,20201103,20201116,test
Seasonal,479,f7b6d59ad73a5babd0b0fd936bbef91e,20200128,20200210,train
Seasonal,469,4bf69fa76c019fdf01e10138adff0a64,20200128,20200210,train
Seasonal,171,38c958a647a5783128ddb9b60a941cb3,20200512,20200601,train
Seasonal,162,c69473f9f1763b81814037407dc8acdb,20200512,20200601,train
Seasonal,162,4ea9011a0c2c79248adcb4c435fd4f1a,20200512,20200601,train
Seasonal,162,5c0ad5f88f57baf7004c6c53dfca64cd,20200512,20200601,train
Seasonal,198,4ea9011a0c2c79248adcb4c435fd4f1a,20200114,20200127,train
Seasonal,430,6c1d671a0740f96037b23d80857029e8,20201027,20201116,test
Seasonal,64,df8ac5d12a55866b5c3ed3c4a0fffe09,20201103,20201116,test
Seasonal,479,b4df9c267b1dec7e27bf27f35e30ef5b,20200128,20200210,train
Seasonal,469,4d1348961797df55ab6809179dda542f,20200128,20200210,train
Seasonal,162,c850f27b43f553d83573355a8f6c4e1f,20200512,20200601,train
Biweekly,487,f135fccf3595782314dfd408afc3cfeb,20200528,20200610,train
Biweekly,490,e12f143279e2ac09f63f29bebe99ce9f,20200528,20200610,train
Biweekly,150,1733a1db91320f978263aa76a9daa2b4,20200611,20200624,train
Seasonal,203,ca6da0055dcededb6bd670c58d7a90d7,20200114,20200127,train
Seasonal,198,c850f27b43f553d83573355a8f6c4e1f,20200114,20200127,train
Biweekly,82,1733a1db91320f978263aa76a9daa2b4,20200206,20200219,train
Seasonal,439,6473ff98ee2d46bd86ad9d0145173e18,20201027,20201116,test
Seasonal,439,310bd68d26d1d39e76838cf907c79317,20201027,20201116,test
Seasonal,430,2e697fb358d80b136ceb7d7f66d8135d,20201027,20201116,test
Seasonal,473,fe07de144d72dc3b490e0b40c3693f05,20200128,20200210,train
Seasonal,198,994c85750d271507e1c6f89183843e6b,20200114,20200127,train
Seasonal,451,f8e402ee24ff5dd9da5d1c5be688329b,20200128,20200210,train
Seasonal,162,b573eb3e91d931d808d7fc304bc28c55,20200512,20200601,train
Seasonal,162,94ab825be215d1b19d51b1599993b31f,20200512,20200601,train
Biweekly,489,f9c44102adbd092d3300d192dfb20b95,20200528,20200610,train
Biweekly,494,12919a40546e1be7bb4b1ecf4655de27,20200528,20200610,train
Seasonal,202,e0b15d221cd1397df178cc3c2b4e9ba9,20200114,20200127,train
Biweekly,79,f9c44102adbd092d3300d192dfb20b95,20200206,20200219,train
Biweekly,50,edbe917ef00874205ad893c3931ea9e0,20200903,20200916,train
Seasonal,159,37baeefed07b6e6b5c01b56a35106a8b,20200512,20200601,train
Seasonal,162,a1a67ca328800a066441ca9eca855ebf,20200512,20200601,train
Biweekly,50,5eebb9f444066e2e89f1abb893292eaa,20200903,20200916,train
Seasonal,453,936dd6b6694be57ae8db7f28118b9bc9,20200128,20200210,train
Seasonal,469,05e802f96e25f78f12f8ee84c0d49f8a,20200128,20200210,train
Seasonal,162,b884d5286961a8de9e4b6b9bd026020c,20200512,20200601,train
Seasonal,162,49b6289c91864770158dcb79d7ac6458,20200512,20200601,train
Biweekly,490,d42e3b1bc81f6cca82e167362f4ff04d,20200528,20200610,train
Biweekly,331,760ad8927be4e170344ef3fe6af5be0a,20200123,20200205,train
Biweekly,81,443eb1ed222ea1035d7648cf97b96c0c,20200206,20200219,train
Biweekly,496,32148d6b138b293e63c0caa8cd1f387c,20200528,20200610,train
Biweekly,51,ea65fe785a0c5b2fc63471dd84728d70,20200903,20200916,train
Seasonal,449,03244243bca5bfeec6e1f935e97d1789,20200128,20200210,train
Seasonal,166,275f6e3cac2d32edb4ca48c6258b78c9,20200512,20200601,train
Biweekly,82,7c0aeaac629df0c4c913352aba870756,20200206,20200219,train
Seasonal,469,2cfc05781be7639ffc4eca33b9ea93de,20200128,20200210,train
Seasonal,166,3dccf48e3bb5c393c5c8c7d479b8395b,20200512,20200601,train
Biweekly,150,6f78c13c1f92557cb4a52bfb789a3f76,20200611,20200624,train
Seasonal,451,2a9ff0ec53930174a9bf4bd24d47b2b2,20200128,20200210,train
Biweekly,78,3875f6b1bd0822f357f0ad74bcd4b1ce,20200206,20200219,train
Biweekly,53,fb1d793cab3d42958550aa6cf8048fd0,20200903,20200916,train
Seasonal,162,ddfca65caacc6e997ed8a00d5b09f28e,20200512,20200601,train
Biweekly,150,947bdca7d747880b537ff8a5790a3980,20200611,20200624,train
Biweekly,150,dfb2f00f4221ab1ec998cff73ea6bab8,20200611,20200624,train
Biweekly,82,947bdca7d747880b537ff8a5790a3980,20200206,20200219,train
Biweekly,82,dfb2f00f4221ab1ec998cff73ea6bab8,20200206,20200219,train
Biweekly,81,623f81ddbf3e69500a5daf82a6209b27,20200206,20200219,train
Seasonal,440,7de1464505f128846c1b44db30c80df5,20201027,20201116,test
Seasonal,162,a6da8f577ab82de19405dfb596d9b0e3,20200512,20200601,train
Seasonal,162,52266e249cbace613d69437eeb661684,20200512,20200601,train
Biweekly,494,1515964febc6e330ab87b0d07d8c72c9,20200528,20200610,train
Seasonal,198,a6da8f577ab82de19405dfb596d9b0e3,20200114,20200127,train
Seasonal,451,43eb7fc4ea0ed79855522a318e05ce88,20200128,20200210,train
Biweekly,81,612f1d74245a8e2d53670a086bcc0017,20200206,20200219,train
Biweekly,47,5bf1bdb4543e960dc07d6cef5bb368f8,20200903,20200916,train
Seasonal,434,ddde32e6c2b2e5ce959e571110af9b63,20201027,20201116,test
Seasonal,469,c4669db98aad10d29f91397152fef20a,20200128,20200210,train
Biweekly,491,2ff210c8a37f06c9d580fab4a29c893b,20200528,20200610,train
Seasonal,202,84eb9099324df7720717bd4ac1b763bf,20200114,20200127,train
Seasonal,201,d6b917615b32dcbbd0e78c10428d208a,20200114,20200127,train
Biweekly,338,5eb49fb9296643be95d1f5179cc7af3f,20200123,20200205,train
Seasonal,166,ddeb01bce36693b6f1d3bfec12c8b1e5,20200512,20200601,train
Seasonal,162,a64c05cbab7a07cc425b7fe3df2e7ca0,20200512,20200601,train
Biweekly,81,85f43ec3570887986630470a3a087cb0,20200206,20200219,train
Biweekly,47,71722f964c1d84a169227d92a0044432,20200903,20200916,train
Seasonal,479,b891725279865a784a92b5c0019f83b0,20200128,20200210,train
Seasonal,166,9d34169d44a6dbbd3f00f6a734805a5f,20200512,20200601,train
Seasonal,162,87c0ea3871a85a95a02d33a8bd412564,20200512,20200601,train
Seasonal,162,500006d1ca1f0f662b39f3f7967a33af,20200512,20200601,train
Seasonal,162,407597e2ff7395d8397d56a5484a43b9,20200512,20200601,train
Seasonal,162,f97a58352e89fc58532e5273ebec7583,20200512,20200601,train
Biweekly,150,7cb069614d9ba8c94a1b4cd5aaf13601,20200611,20200624,train
Seasonal,207,4c827393ae11f33f79664570852c78d2,20200114,20200127,train
Biweekly,82,7cb069614d9ba8c94a1b4cd5aaf13601,20200206,20200219,train
Biweekly,76,190bfdc20ef1ee65434cf2357dbac4c0,20200206,20200219,train
Seasonal,440,267a23aa256bfd1fd5bee36ac8a51997,20201027,20201116,test
Seasonal,480,e7a3bc5c93e2225181a363c6acdc0a4a,20200128,20200210,train
Seasonal,166,652832505970c306c01774f74b0a92de,20200512,20200601,train
Seasonal,171,e7ac8264346e863bb8ac59c0688edcf3,20200512,20200601,train
Seasonal,162,0410b9128fa5cbdd078899f274fe885f,20200512,20200601,train
Biweekly,494,37b32820a571bcf3d0e9f048c2c3c642,20200528,20200610,train
Biweekly,493,267daed0fe2e3de42bc9cb7bd204081c,20200528,20200610,train
Seasonal,207,fcf01d1d8fdafc7245a04e75c52caf92,20200114,20200127,train
Biweekly,82,c69e109b44c447d775db87504d37683b,20200206,20200219,train
Biweekly,56,fde0b33b7824f8a92223d60da07f11bf,20200903,20200916,train
Seasonal,453,715dc106e7b5333523217e810ad8f957,20200128,20200210,train
Seasonal,480,8e87a37d87beeb8b47234160104b13e7,20200128,20200210,train
Biweekly,490,5c1ae1c6d2a42b332453146940525375,20200528,20200610,train
Seasonal,200,d17ff2cabad1afe302b959cfaf0228d2,20200114,20200127,train
Seasonal,440,7b5cd6d995f8fc0f87afaed453bc32f5,20201027,20201116,test
Seasonal,430,23691f2f2c18b1c2defbe63f233fd3b7,20201027,20201116,test
Seasonal,469,6169c5c7bc8b22586548a79593aa51f7,20200128,20200210,train
Seasonal,162,45ddaf41c0dfaf97a25dea4f15956480,20200512,20200601,train
Seasonal,162,ae5f3ccffef5cf921327a48178a42226,20200512,20200601,train
Biweekly,489,8814665e2cd63da7d496b36ab09dd710,20200528,20200610,train
Seasonal,198,ae5f3ccffef5cf921327a48178a42226,20200114,20200127,train
Seasonal,440,cc27973a615ffa7173cc5d7edd08c110,20201027,20201116,test
Seasonal,453,7c6a9b623cd2570bf91aba7aae144367,20200128,20200210,train
Seasonal,162,dd0edb8bd15e4e61e23c354a879a70fd,20200512,20200601,train
Seasonal,162,ff9bf520af5f68d957aa193977ec8b85,20200512,20200601,train
Biweekly,489,97283433637f774e1b567b2f4a91ff33,20200528,20200610,train
Biweekly,489,98377fbab8fe1b329b967e37237acb1d,20200528,20200610,train
Biweekly,338,fb54b7192cbbed520103ba25501cb804,20200123,20200205,train
Biweekly,79,97283433637f774e1b567b2f4a91ff33,20200206,20200219,train
Biweekly,79,98377fbab8fe1b329b967e37237acb1d,20200206,20200219,train
Seasonal,167,bd61aaa32040b270558dad3ac748269b,20200512,20200601,train
Seasonal,162,dd47e9875d25111848d08a5554b75652,20200512,20200601,train
Biweekly,496,fd8946ddd933b1d57541611b9cf20a9c,20200528,20200610,train
Biweekly,490,828f93a22d7aa985f873bf3c4246e621,20200528,20200610,train
Seasonal,198,dd47e9875d25111848d08a5554b75652,20200114,20200127,train
Seasonal,441,47662da948e6bf343eaacf798d0e8782,20201027,20201116,test
Biweekly,150,8753439fd75f97bbad17ab6542fbce6e,20200611,20200624,train
Biweekly,150,3798b41983fac3426f9f5030cd18b9ea,20200611,20200624,train
Biweekly,150,b2eb240b02d046404826a4df281fa83a,20200611,20200624,train
Biweekly,82,3798b41983fac3426f9f5030cd18b9ea,20200206,20200219,train
Biweekly,82,b2eb240b02d046404826a4df281fa83a,20200206,20200219,train
Biweekly,78,2c22b0bb77d8cedbf134d07cc76b082f,20200206,20200219,train
Seasonal,439,3e7cc6062ef459866c0e71f43f818fec,20201027,20201116,test
Seasonal,66,b81d20e2493260be27c13dbc70e3484c,20201103,20201116,test
Seasonal,166,6907aa7b733ab2874e3b57a0c1ed5007,20200512,20200601,train
Seasonal,162,ff608c85ac3bd4ca8568b28746d86ee7,20200512,20200601,train
Seasonal,162,c2f4942e1dbaf119b3ac20a09f9d6334,20200512,20200601,train
Seasonal,162,07524ba41ef75cf37b3bfdd57c192c75,20200512,20200601,train
Seasonal,198,ff608c85ac3bd4ca8568b28746d86ee7,20200114,20200127,train
Biweekly,76,847c960da64a80500771a462e9c2dc15,20200206,20200219,train
Biweekly,81,05a93ea17055ce1dfb6b6e64f5e2e7ea,20200206,20200219,train
Biweekly,50,2a7490d33b6b7108d1af8060b058edcd,20200903,20200916,train
Seasonal,441,8522fa19093a88fef82c1d804a773b66,20201027,20201116,test
Seasonal,65,f8019b63c942fd6f19316ccee1b090e3,20201103,20201116,test
Seasonal,453,ebdb39f2748a5e4f72d899c584b81fb0,20200128,20200210,train
Seasonal,207,808b14c895d387de058dc2f2d8860bac,20200114,20200127,train
Seasonal,159,68453323d24f354872e46860ca1a42ad,20200512,20200601,train
Biweekly,310,dc8878ae383cf308de62b039364159bb,20200820,20200902,train
Seasonal,469,fd02f8c7791c6f2b247432fb2c6e470b,20200128,20200210,train
Seasonal,130,6d7c1c1c984483aae4c1300f658d6167,20200210,20200224,train
Seasonal,473,950198d6c5354ba34d1b716b0be0c6f2,20200128,20200210,train
Seasonal,163,caca97aee2da17c3d977c8834c6a7109,20200512,20200601,train
Biweekly,56,12fc663699347aebd257954bf1549ebc,20200903,20200916,train
Biweekly,56,ea1c29df3197aa3fba074d43b3063b2f,20200903,20200916,train
Seasonal,162,fd1768a17d3a6305b76b21a3cd24d68f,20200512,20200601,train
Biweekly,48,0caa624068778c565ab6ed2d8c3b3de5,20200903,20200916,train
Biweekly,56,b08d750b5e6a0b9a8d72d607e0f0de38,20200903,20200916,train
Biweekly,150,2e8ad1dcce7f3f33558f859f7402d78b,20200611,20200624,train
Biweekly,150,c103a0e13476bd20bb984da9b83a36e9,20200611,20200624,train
Biweekly,82,2e8ad1dcce7f3f33558f859f7402d78b,20200206,20200219,train
Biweekly,82,c103a0e13476bd20bb984da9b83a36e9,20200206,20200219,train
Seasonal,130,ebc986eb45e787ecc1dfebb5b854f336,20200210,20200224,train
Seasonal,440,d439b2d287455b17869ff1f91dd38b69,20201027,20201116,test
Seasonal,453,4b5eecb9503f79f2eee3307e399833a7,20200128,20200210,train
Seasonal,168,64c4519d241ee54a1b308f4861e12d45,20200512,20200601,train
Seasonal,162,e0e3542ba46a1124a8ee3172b7b4e980,20200512,20200601,train
Biweekly,51,060362ce03f6b797dc7377e528b88b73,20200903,20200916,train
Seasonal,434,a3ac991a859aa3ddce6033494aa81809,20201027,20201116,test
Seasonal,162,5876e616d9b364c4eb2a59cb3d8abee4,20200512,20200601,train
Seasonal,162,f109fefbfe46a9d699c76f00d7917164,20200512,20200601,train
Biweekly,489,9c17708b9f14d9016404572cb6767ee8,20200528,20200610,train
Seasonal,198,f109fefbfe46a9d699c76f00d7917164,20200114,20200127,train
Biweekly,56,b2635839c62c98a256c624808fc68f20,20200903,20200916,train
Seasonal,434,2d51c11554c97fc34b81dcb0cb0c5a4d,20201027,20201116,test
Seasonal,203,baa7ee4a8e2c8d459b588f947724b5b9,20200114,20200127,train
Seasonal,207,571d2d8371c8fe61d48fbf15f6036065,20200114,20200127,train
Seasonal,434,596daa8b0f335c24684878409cda6a48,20201027,20201116,test
Seasonal,162,3697f9ffc8774e7091875534314ffce4,20200512,20200601,train
Seasonal,162,b9e691574bc412bb1970791561584abc,20200512,20200601,train
Seasonal,162,3cab4263e45e33507697bf107c3df9f3,20200512,20200601,train
Seasonal,198,3cab4263e45e33507697bf107c3df9f3,20200114,20200127,train
Biweekly,50,de50878e5afc5f6c0e6e477028a137f5,20200903,20200916,train
Seasonal,434,abcee104a92b54778a725d8196e38764,20201027,20201116,test
Seasonal,439,9c15b5c05245a710f1c03a15078cd529,20201027,20201116,test
Seasonal,442,577ee5b67cb85995f8b70e55cc4ae06a,20201027,20201116,test
Seasonal,469,acb054bb8aeedd1751b72593a72b4625,20200128,20200210,train
Seasonal,473,a536d2927d4f52a3264ce3b7629bdd74,20200128,20200210,train
Seasonal,162,d1bb71b6cc6ad3831c8bac48f0f2eed9,20200512,20200601,train
Biweekly,490,bee3cdbf2f5541a9184b3d0c06fb6d15,20200528,20200610,train
Seasonal,198,d1bb71b6cc6ad3831c8bac48f0f2eed9,20200114,20200127,train
Biweekly,334,d1efda2fb8aacbceccf0359075643111,20200123,20200205,train
Biweekly,80,0ec692637ca3d0080b78a6abb3527f5d,20200206,20200219,train
Biweekly,54,3b1c78d72bc586a1491d140c8622e655,20200903,20200916,train
Seasonal,61,6320328cb369ea723c50f972313eaebc,20201103,20201116,test
Seasonal,64,14177968e0fb49d78d2617528cf8277d,20201103,20201116,test
Seasonal,453,91f26e7e344a081ae4b8b72633092eff,20200128,20200210,train
Seasonal,479,234c0a80f9e8f7086362c4404ae49b44,20200128,20200210,train
Seasonal,168,07141f441fe53b7f455dacf629f22941,20200512,20200601,train
Seasonal,202,4807946b05a47d1e18a81b50927b7890,20200114,20200127,train
Biweekly,54,ead55a107e3ada6921ef55f2f15c60d0,20200903,20200916,train
Seasonal,479,16a463b74d6ff830aeb2e31457550b40,20200128,20200210,train
Seasonal,162,5d7c5deced6b427ce8be2beab7838595,20200512,20200601,train
Seasonal,162,383b3c1439db9926acbed845ad111dac,20200512,20200601,train
Seasonal,162,2d72e9254945429b9747cec12103f0d7,20200512,20200601,train
Biweekly,494,af077570c5eb54c8ae505c2e3e53cd15,20200528,20200610,train
Seasonal,202,aed86cc41dec99a482de0d7192658507,20200114,20200127,train
Biweekly,331,3b1e55c2c0adf65ae25d1e7072f82d58,20200123,20200205,train
Biweekly,82,b0594ab4fc0d8aa0e9051ececb46bc1a,20200206,20200219,train
Biweekly,78,b0a6baa3bffaeeb504bdb7a3d5327867,20200206,20200219,train
Biweekly,47,f500c0077aacd649b2e7fa05471f149c,20200903,20200916,train
Biweekly,56,7ec2c314ac003b30cbd228ea1becfbf9,20200903,20200916,train
Biweekly,493,49ae77ec505c8e2dae364d3e35e36ef9,20200528,20200610,train
Biweekly,331,d0845889ab9aade0ea0e8633448986af,20200123,20200205,train
Biweekly,82,4de3235b234da960ba536242a064de6e,20200206,20200219,train
Biweekly,51,c98e4c5a8a99bc41b0fa18442c1374a1,20200903,20200916,train
Seasonal,434,12418e10c18bd3f24036a109b8a417b9,20201027,20201116,test
Seasonal,64,e1eaae800831da18867fe43507f95e98,20201103,20201116,test
Seasonal,162,1c2e08daab8cb363f7a1116dc18503d8,20200512,20200601,train
Seasonal,162,48973e37758c6cc6676ab5ccc8ce9add,20200512,20200601,train
Biweekly,491,2fa83b09c67e00b1bd11404e89f16930,20200528,20200610,train
Biweekly,493,afdbcc8970c848ff4d9c4c599ff24c99,20200528,20200610,train
Seasonal,202,b95f5b965881957d3b0c45e5eb7ff61b,20200114,20200127,train
Seasonal,203,a40187b2b3713fb8125021c7c223ee87,20200114,20200127,train
Biweekly,338,6167c6caf5a24c4a90912e21711f7d14,20200123,20200205,train
Seasonal,451,3f4e84240b5cbb333e1c9e57be76cfbc,20200128,20200210,train
Biweekly,48,cf9dd31daa492194a7b72c109fb94e69,20200903,20200916,train
Seasonal,434,37c9236df85889816fc8bfa35ea177ea,20201027,20201116,test
Seasonal,449,d8c0805f448198f02ec292ac34c9d0c7,20200128,20200210,train
Biweekly,82,fc53519c1037696e40178fbd0d155387,20200206,20200219,train
Seasonal,66,de524076b1caa68ee6d00d73d1e0e96f,20201103,20201116,test
Seasonal,63,1b3353cb266de9c2bcc2fc5b911973f0,20201103,20201116,test
Seasonal,166,3d4a0f26b31151b6b6a9d2e47aab896d,20200512,20200601,train
Seasonal,206,27461347c19996a98ca3f7fbebef4626,20200114,20200127,train
Biweekly,310,03f6cd5ba1a39b5a8d57762dbbb80694,20200820,20200902,train
Seasonal,162,01390c58b6fef128db5347f8bf30579a,20200512,20200601,train
Seasonal,162,4ff41073d602cbe817f66da51e57faa5,20200512,20200601,train
Biweekly,489,55e7986b2d36e84aaa228caef5eb3b9e,20200528,20200610,train
Biweekly,496,6e9b44a0399ea2bcd62f79fd793c0a18,20200528,20200610,train
Seasonal,203,de51a4dc91f915f44599665848042d22,20200114,20200127,train
Seasonal,198,01390c58b6fef128db5347f8bf30579a,20200114,20200127,train
Biweekly,54,8b61542bb99a277e9e9f887c5634fd5c,20200903,20200916,train
Seasonal,441,9bf8a4ad3efa968e77992b523daf13bb,20201027,20201116,test
Seasonal,469,c64202c2cf7983bd964f0fa25e6ba7e0,20200128,20200210,train
Seasonal,207,f389c51a7d997d6c2f65677db2bd5002,20200114,20200127,train
Biweekly,51,622c9160c1f3c1fab0dca0a1c9621900,20200903,20200916,train
Biweekly,47,d69821d1d33a0efdf3a858cb87ef3913,20200903,20200916,train
Seasonal,453,3e64fcbcda72a233499f4382dedd1d9d,20200128,20200210,train
Seasonal,478,228f88c28e3b259103f548e4f7788904,20200128,20200210,train
Biweekly,491,6d2cf1b7fc44d90235c7669a9a61c79a,20200528,20200610,train
Seasonal,197,47cf37ab85de4f62117147266af8cdc0,20200114,20200127,train
Biweekly,51,6e84e6405166a48786dfac7b80f8cc7b,20200903,20200916,train
Seasonal,453,e939ca66fd69c24190cb9f19cc289d49,20200128,20200210,train
Seasonal,162,cb4a4d30aa04f9f8fab125adaace8758,20200512,20200601,train
Seasonal,162,e9837eb9b7d03fd5b8040f24a122a1fd,20200512,20200601,train
Seasonal,170,b72c39a681645f997d2216b811090ef4,20200512,20200601,train
Biweekly,495,ded2ff42238a9db9f86997b9acab840e,20200528,20200610,train
Biweekly,150,1614aaead8e7455f3a189df435ad4b4b,20200611,20200624,train
Seasonal,203,4f5a2a5adfb43f16bc937401cdb7c2e7,20200114,20200127,train
Seasonal,197,4d80b5bbc6a9381fe297a13741066e7f,20200114,20200127,train
Biweekly,82,1614aaead8e7455f3a189df435ad4b4b,20200206,20200219,train
Biweekly,76,569ec20f60ce741834ffada6b2532f88,20200206,20200219,train
Biweekly,313,ded2ff42238a9db9f86997b9acab840e,20200820,20200902,train
Seasonal,434,f41a8728aa6430213c7f3efceaf8cc1e,20201027,20201116,test
Seasonal,479,ce33033b81bbc1f6cff4de6c37011fe5,20200128,20200210,train
