,client_id,segment_name0,segment_name1,segment_name2,segment_name3
19537,98be6e5bbe06861865fa83a1d1da165f,sleeping,,,active_low-spend
19538,0afb328934530a37d14a4ccd2a076aa4,sleeping,,loyal,loyal
19539,bba7660876cdd9e2c4ed239be5459fe2,sleeping,,,sleeping
19540,1ffc327fedea0f3159cb2cd8c262aa9f,loyal,,,
19541,690543687f07f6fa469ebca85e24c0ae,sleeping,loyal,,loyal
19542,e366db9f3386edcb3ac1e541a0ce83aa,,,loyal,sleeping
19543,f94728bd8881769970b43403de55875e,,sleeping,sleeping,
19544,faa32b76bab4b6ff16eb23f5721ab65c,active_low-spend,sleeping,,
19545,2cfe644ba849b956f6571262adc3feb6,,loyal,becoming loyal,
19546,06271f935a62809f4fa92cd213e09797,,,,
19547,b8d5d6e0ca29a53d94850c803cec1c25,sleeping,champions,champions,champions
19548,6b7a19fe748732efd1976a3413cae413,,loyal,champions,sleeping
19549,2072541e63f4926850a5450c6daef1aa,,,sleeping,loyal
19550,d09a767a3d852ea9a6a43a72f2851279,sleeping,,,
19551,a679ff2f0cf695080f9744c9de6866aa,,loyal,,
19552,a135d74d267beec954c24d241afce5c6,champions,loyal,,loyal
19553,7799688b44634f922b7bbfd9b0357ad3,loyal,,,
19554,a9703a527ffa683e43bbbfa83bdd6ff9,,,,
19555,3f4f3b88f4fcc08dd8646a34f9ddb129,champions,champions,loyal,champions
19556,a29f825105aac4aedb3e740fc19f9a24,loyal,sleeping,loyal,sleeping
19557,988cd468d1596769b3990834c56111be,champions,champions,sleeping,loyal
19558,3b93b1e75bf5be82056c7d809ebbef92,sleeping,sleeping,sleeping,sleeping
19559,cbdacd62de8b27fddc7785cfe3b562ff,,loyal,,
19560,e54046e96052dc5f87a60bccda1bbea0,,,,sleeping
19561,d8e4fe587009757d8940b00c1f89ea08,sleeping,sleeping,sleeping,sleeping
19562,88687ed7cded6bd2feb28fa5399191ec,champions,champions,champions,champions
19563,5617477847ec9404b7df69d22ee919e0,sleeping,loyal,,sleeping
19564,6b91913b2fa726a1a658389a313d93e5,,,sleeping,
19565,64157d10ddc5065a428c005de47ed5fe,,,,
19566,66ad1b5cc65613527790b7167f9f7bf1,champions,champions,loyal,champions
19567,96f70956d551600c987dd37efb0eba12,loyal,loyal,,loyal
19568,5f4db9476a432b14442e1860276390ef,champions,champions,champions,champions
19569,03ecc91fdfd38c96df18f2480244d49c,sleeping,,,
19570,4c58cb3f57317e036b5ac057ceb2afcc,champions,champions,champions,loyal
19571,1207bd1ba0dd38043f2111369ff2d9ef,champions,champions,champions,champions
19572,4038e54f2185a2a2460c22a3958e5e9c,,sleeping,,
19573,0560f6556e596a9950f5c272e336d0d8,,sleeping,,
19574,07a1486cf7b0a2c2dd671dd718bb2ad8,champions,champions,champions,champions
19575,73de9ecc2fa8f3b538ecdf04513759b1,loyal,,sleeping,
19576,607d51553b7ea54c751fa6cd2453296e,,,sleeping,
19577,2eaaddc488d41bb869f83876d81e58e1,loyal,loyal,loyal,loyal
19578,1c56644b0eadb8fe83612a2b33e3253c,,,,sleeping
19579,e0069ca8b9977a6bc1b830b5a92e2549,sleeping,sleeping,sleeping,
19580,1b1d1900840cb494c604e398ccdcd94d,loyal,champions,champions,sleeping
19581,eb608818b9129bb679c5bd67c50ad88f,sleeping,,sleeping,sleeping
19582,85575113137d9dc3945f58dd4de3a6c6,sleeping,,champions,champions
19583,611bcfc40e525a2a9070b5fc9ae1bbef,,,,
19584,cbe7730ddd278670f162e708d1db4ff2,,,,
19585,60ec28f33837319cbee66e5596a4aef2,sleeping,sleeping,loyal,sleeping
19586,4a3fe08fb76ebd4c4513b80eebbadc9f,loyal,loyal,sleeping,active_low-spend
19587,f19bad237124c36dc76a92f8a897629d,,sleeping,sleeping,sleeping
19588,cca5ec0b8094375c35b475087d0fc4ae,sleeping,,sleeping,loyal
19589,e2abc73b288d92edf35fda0c3613464c,loyal,champions,champions,champions
19590,aabcdf623d5250667aae2a5d90068ee8,champions,loyal,sleeping,loyal
19591,a07d272784fadaeae26a7fdd13ef8d29,champions,loyal,,
19592,78bedf2795792c012dfb543c0df0a1f6,loyal,,,
19593,91b992398df221455ea952af7f5fa6c9,,,sleeping,champions
19594,59afc017b7c35172affbad0e5efb3938,champions,champions,champions,champions
19595,abb29a62bc45a218687a43566bfdb1af,,active_low-spend,,
19596,01573ddf1fe1a45983533a2d697306e6,champions,champions,champions,champions
19597,d380a8d9dd99e0b745b6ba82832492b2,active_low-spend,,,
19598,9e37fda8f88ca2a0981e5afeb705a122,champions,loyal,champions,champions
19599,4eecc4026118b2b0b1182c6aa5560fa0,sleeping,,sleeping,
19600,b5a85a25306f4b781dc74a45c7765f9b,,sleeping,sleeping,
19601,08b7bd4ecb09af109e1a27c21d204787,sleeping,sleeping,sleeping,sleeping
19602,67c68f41d0f09a95dfe3e1085e273429,loyal,loyal,loyal,sleeping
19603,c626301b63597b774ca4f53e2e6487ec,sleeping,champions,sleeping,
19604,b355e7d8ee8af5e9f1c8f169df9efadb,loyal,,,loyal
19605,a636fe566fb66bbb2f3d6c407a0e10ea,loyal,loyal,sleeping,sleeping
19606,b546b3b510b1963989798653562fc01e,,,sleeping,
19607,6d9079f4bfac93b441b5fc03afd7d164,sleeping,champions,champions,sleeping
19608,30a8d9e2642bdee20bc943be9602a264,,,loyal,champions
19609,d0f167b307efdd72aa0dad0bed92a053,sleeping,sleeping,sleeping,
19610,96f8ad6fce7510f4103287c1f571284b,champions,champions,champions,champions
19611,591c031366dcbb7d462ba5f6e2cd829e,sleeping,sleeping,,sleeping
19612,09bd2391625b48daed91497e0bca7b06,,,,sleeping
19613,a5710362d4fec6d1f8ca0ec7907d4678,loyal,sleeping,,active_low-spend
19614,6c69b0a0c281aafdb543f9be05b3fa38,,,,
19615,c51b41a632497ac8f60f258fc1134e4a,loyal,champions,loyal,loyal
19616,d7104fd4b19b17dd89bc3d054d320fe7,sleeping,sleeping,,sleeping
19617,fcc609555e1181fb496437c099ac7444,sleeping,sleeping,champions,champions
19618,47b51d2803049211c7d96cd330715503,,,sleeping,
19619,8f4219389b666f2c46a55f5998268763,loyal,sleeping,,sleeping
19620,8ff61af65cd5d15b512a6f6c44647828,loyal,sleeping,,sleeping
19621,3f5759cadb252cab5fbb3f263eee66b7,champions,champions,loyal,champions
19622,4b37378bea5726404ba6a56a92a54a48,,,active_low-spend,
19623,a3ba61240313dc0e91c4695caabce65e,,,sleeping,
19624,cc4e9adc582c486c73f92f8739d7a7a8,champions,loyal,sleeping,sleeping
19625,ae797b2d8d42569c0ea2dafa81c5b291,,sleeping,,loyal
19626,c4ab1cf4863391d9243559f83cefb6ac,champions,loyal,loyal,loyal
19627,5e3c062566cbf8cc21cddbe1daa02a38,loyal,champions,loyal,loyal
19628,3f0e52dba82e7564696f61e79cb70d75,loyal,loyal,champions,loyal
19629,d5535fa6685463e2761eb8c17f067535,,loyal,loyal,loyal
19630,db49e1be0298c00cb19f8e3673e087f1,loyal,loyal,champions,loyal
19631,576900ed81ee5ab881b1489457c10247,sleeping,active_low-spend,sleeping,sleeping
19632,2e80170c4f196db2c0231b2f1e73c6d5,champions,loyal,champions,loyal
19633,52d19c6b76562e8f30e4bea3a801fe78,,,sleeping,
19634,d9949ee6732bce87302d6f22ee8074f4,sleeping,,,sleeping
19635,eb08457eb6036124ffa7b879b6b52f15,sleeping,,,
19636,eab31f718cdb2b8fb2743eaeca1404dc,champions,champions,champions,champions
19637,33d353fafd48c4ebfbfe6426a8570709,,,,loyal
19638,706d417bf235992513ce95b6980981ab,,loyal,,
19639,cf7152daf808e24b954d9690dac7d171,,,,loyal
19640,1bbea92b6d5b121043ef7a63e11729ae,loyal,sleeping,champions,
19641,d24b97f3eb1bca7ff5f438c8e55b0d32,loyal,sleeping,,active_low-spend
19642,81e9577174590b23507923d0fb00a66a,sleeping,,,loyal
19643,bc410158f00bcdede5151069ebd82552,sleeping,,,sleeping
19644,ef227d075049a0bb1cae54bc9d5c8448,sleeping,sleeping,,
19645,d5a0abce14771d142e3ccf799c4c20b2,,sleeping,sleeping,
19646,31578038f938f0469b043d39e286b422,sleeping,loyal,,sleeping
19647,b317f4cc2645dd575380a15448496edb,,,,
19648,91da9f79eaa6bd3625162d67ffeb8fbb,active_low-spend,,,sleeping
19649,9a14f84cf19ad2e759e0fc78400aeb9a,,sleeping,sleeping,sleeping
19650,f35be49ad182e359b8b4c0b154665a0b,champions,loyal,loyal,champions
19651,bbe843f16ec8d358a0bcb3940fecc815,,active_low-spend,loyal,loyal
19652,b68a260bf5b1f4289f00280a8ab01710,,,,loyal
19653,70112b009c7075e2fa107e4fe43d1037,champions,loyal,loyal,champions
19654,8ee015dd55e71a4ebe6a13462b5272bf,loyal,loyal,champions,loyal
19655,77c82ed2e03be9465b6d7e43ea60afdc,active_low-spend,active_low-spend,,loyal
19656,a233708e1022ed31180fcb60e1fe67c7,,,loyal,
19657,23437493b6e6f115a2b4f0ec1642def8,loyal,loyal,loyal,loyal
19658,3ac2f5426962e9d013cf4b7e44312de8,sleeping,,,
19659,3fa0150810d806474a48f196337dadb4,champions,champions,champions,champions
19660,3a41d0ed2607e245ae8483829d68c20f,loyal,loyal,champions,champions
19661,8b1183f932bb6cb279908d3563e10e61,sleeping,sleeping,,sleeping
19662,1a921889b340da52432962c73f4ce417,,sleeping,loyal,loyal
19663,2fe3cc8f9582db9fc12c9eab36ad5707,sleeping,sleeping,,
19664,537c45d4244553a6b6b0a546d7248d9e,sleeping,,,
19665,5712b516e03603a39c54d02440d448cc,sleeping,champions,loyal,
19666,c5cf573078ad024c1571482d8c8a2b92,sleeping,sleeping,sleeping,
19667,46749f8eb4c31e5e3980ecb19a1f8ad2,active_low-spend,sleeping,,loyal
19668,f177c60da6104c7fb675e3634bb4a8d9,,,sleeping,
19669,9df6555ea420a262d82a511d81ac1bd6,,,sleeping,
19670,977f2f717580ca9bdfbdefc59fb5c0a7,,loyal,loyal,champions
19671,fa7c6e8f8646f0e880d920cf15fdffc0,sleeping,,,sleeping
19672,65eda2d2beee2707256a4e733b811246,sleeping,,active_low-spend,
19673,8f09c34948d85dbf8826d74d81c63b74,loyal,sleeping,loyal,loyal
19674,01b6247069dee148bf50d5d6832155e7,,sleeping,,
19675,007435acde9b801a59e613283b1888e4,,,,sleeping
19676,d9d93d64d8b8769da537ce672a345f6c,,,,loyal
19677,5dd498280f4dd5e0bed92e6956b95467,sleeping,sleeping,sleeping,
19678,1ecb6d254b9c014b8aef15bde39fde03,active_low-spend,sleeping,,
19679,0eeb8a2d25f7e3c6b24edd28ad4660d4,,,,sleeping
19680,7471f4ce5a57ad394741c522662aebb7,loyal,,loyal,
19681,a71f6bf1703af3e55ba28b2e8c3acee2,active_low-spend,sleeping,sleeping,sleeping
19682,7de252506a40222eedae653b02ce4b5d,,champions,loyal,
19683,a947bf4e065c3c2fd288a108eb03d034,,,,sleeping
19684,e157e84f9da888517dfc5d600e0ab4bb,champions,champions,champions,loyal
19685,a4ea1983f73722a52814bfb04095cb99,sleeping,loyal,loyal,loyal
19686,3e5eb829464a22ad08ed62940f1677e0,,sleeping,,sleeping
19687,4907ad6cb7245447a2d9410a6a696a96,sleeping,loyal,champions,
19688,8a2893fd03b90944d33ff91ac928cdfc,active_low-spend,,,
19689,ab2cdb29845c3364d31cc9901fad42b0,,sleeping,,sleeping
19690,10a3e1108f14f76ff9fc037f86af6ac6,active_low-spend,,,
19691,72dc7cbb19801211cbb5809e154aa086,champions,champions,champions,champions
19692,2fd45df4fbfa5b4441ca759d3716cd0d,,champions,champions,
19693,bb2323c1a8abb49ad5165da8e16cce97,loyal,,,
19694,c469b88965da23cb0955621b6d2e6e1a,,,,
19695,4f56020d45ca79a12751ebd401086cb8,champions,champions,champions,champions
19696,6cb7c0594493260f28e86a03acb86611,sleeping,,,loyal
19697,a2cf38831d9103165b0818f7cd4aef0e,,sleeping,,
19698,4ae1bf73511e9f250c99c7212d9bbbb1,active_low-spend,,,
19699,a5e45fb71650ee884121f9c4057f859e,loyal,,loyal,loyal
19700,10628ed9c8e2c0e65c49ce58a52ce5a3,loyal,champions,champions,loyal
19701,83182616000984b9798ddf60f4ea8915,loyal,champions,champions,loyal
19702,924b777a48d600f1ca470c9c6383ae65,,,,sleeping
19703,6e0f0e7a0c05da94837b652009c1f035,sleeping,sleeping,sleeping,active_low-spend
19704,b727ce71207850db1196885cdb4bd92e,,,loyal,loyal
19705,3bc41fc0b757e8083510a3c5d6d4f4fe,loyal,,,
19706,05707ea96bccfe3a8dfb8e21298a1d2f,,,loyal,active_low-spend
19707,bd67f2876290ef5834d9bd7f64d0e7f3,sleeping,,,
19708,0178db443736087490cdbe40a5bacafc,loyal,,,
19709,445919b817c859fffa0a3a1e578b17c9,sleeping,sleeping,sleeping,sleeping
19710,7638b84afaf20055702af4ccffa1a270,,sleeping,,
19711,41e7639a033d636ee3fd5e0e722b3087,,,,sleeping
19712,1dbf906c92f5a3266bae7827c175afc9,sleeping,,,
19713,8f5d709137b77e564fbbecc77184d338,sleeping,champions,,loyal
19714,4addf1cef218c4bac9227ff6203e3d41,,,,sleeping
19715,fd4c8d7e60b92e7d287c16e590ccf656,,,,loyal
19716,8cb118acc45c27d28fc3ca432d916912,sleeping,loyal,sleeping,active_low-spend
19717,1b8b1a3d4a06e4cdcbf93b10e6b62634,loyal,sleeping,loyal,loyal
19718,cb42edc4bcd736be7127ddd084944319,loyal,,,loyal
19719,16b1894b367da351fd9120db9f83f819,sleeping,loyal,sleeping,loyal
19720,02048facd3cb67eb13daee557a22c194,,sleeping,,
19721,263ddfb5899347783593b7e9cb39a536,sleeping,champions,champions,loyal
19722,3f4c28b8110f5fa4dc605c047a7d7144,,,sleeping,
19723,f230e754bd7a624a6be18c75ea645f47,sleeping,sleeping,,
19724,2cf1c79acc35778b157109e39f8af519,,champions,loyal,sleeping
19725,8ab99b1e8738987b8426a68ec03df580,sleeping,champions,loyal,
19726,7cf2700b20f27cbccfe9269221b1bdf0,champions,loyal,,loyal
19727,12eef996b9e18dc4f0fec82f517754b4,,,loyal,
19728,b961dabc18f8a9f3a7fb3c3484477bb2,sleeping,sleeping,sleeping,loyal
19729,9b50ca3ffa30f215a0a5134b8d014e4c,sleeping,,,
19730,d9b31dd7331d6406fbb1607eccc0772b,,,,loyal
19731,e1b644f1717ec01c77c4df9d5168e2a4,sleeping,sleeping,loyal,loyal
19732,414ea4a9ae9eaa3007797d6530c5766a,sleeping,,loyal,active_low-spend
19733,ce94621618d01c9035e3d6a491ac1b69,,loyal,champions,champions
19734,aca0e0101ce3f7405d5c56e952c58dd9,sleeping,,sleeping,
19735,4d60bc214f5846c084ba575f4998a3cb,sleeping,,,
19736,458be0982c99e9e5b3c85a1a7af22acc,sleeping,sleeping,,sleeping
19737,01097bd0f6a39a85aea138122fa246c4,,sleeping,sleeping,
19738,150dfb151ab4958dd1323c07eb0e158f,loyal,champions,champions,champions
19739,9d5754b03f0f81fd9074ab3d0ab04026,,,sleeping,loyal
19740,716464bd4e32928b3885eb25b6d5041d,,,,
19741,64bedade7afddf36bb474fa46ffa78d4,,loyal,,sleeping
19742,de58f200b9c0c57c37974d55300e7622,loyal,champions,loyal,champions
19743,a1948d4863e417f211f786612ab7134e,champions,champions,loyal,champions
19744,55a7558d677c60ef8607bfa0a973dab2,,,active_low-spend,sleeping
19745,5ce3503df30e98c10b69ee2d7e9ec48b,,,,sleeping
19746,f4e78641e010467161a11b5693a73d90,,,,active_low-spend
19747,a395d3c4abdd002be655c17705fc4134,champions,champions,champions,champions
19748,947fa492267deda02fa50fb9d23fc0ab,champions,,champions,loyal
19749,5adce4e84551bade8914b6e62c15ba64,,sleeping,sleeping,
19750,ddb267792836260755be34735f78c853,sleeping,sleeping,sleeping,sleeping
19751,88f29a826e67f669df19351b0d28c064,,,sleeping,sleeping
19752,ff658ec996b3a28375e3a62356abb8ba,loyal,,sleeping,sleeping
19753,f4190c677cb71f33ad5f59298bbdf7ea,sleeping,,,
19754,18cf4475a4d34e6ebfdfd5c0ee72c447,sleeping,loyal,loyal,loyal
19755,575fb08fc9ef3dcf844480edc43f7058,,,sleeping,sleeping
19756,16b5ad5d7a1dfe3a0cc81765ab4ba316,champions,champions,champions,champions
19757,b096db965ccb85995f43749d5d34f2d6,champions,champions,champions,champions
19758,51c9d5eaa21cda383fe3de63d3194829,,,,sleeping
19759,85423e6a0448d20a33440acd904acb16,,loyal,sleeping,loyal
19760,25ca9be8f71af00723b20889293983d0,active_low-spend,champions,loyal,champions
19761,706600b285afbfbf4863bdbd3308a4bc,,champions,champions,
19762,f11f10712ab8c3260ea05ddc8c0c497d,active_low-spend,sleeping,,
19763,daad4f3e94d058f340d5f044756cb32d,champions,champions,champions,champions
19764,9d3403799bab472732bb81f5a72a0435,sleeping,,,
19765,804c14e39d088f9179c55b21340413bb,loyal,loyal,active_low-spend,loyal
19766,eb6cfe515f787be8ecc48ac0bc5d0375,,,loyal,
19767,737005b4a26bfcee2a1bd11c57f98b17,sleeping,sleeping,,
19768,d19b3301693a6704d687f06cfa5d13a3,active_low-spend,loyal,loyal,loyal
19769,45bb9518d085bcc81e1a5ac19699a551,,,,loyal
19770,688dc3c71c130be61bef88848053b76d,loyal,loyal,sleeping,sleeping
19771,96e5c4f0b0f6d8c0e6f4faf580a949f5,loyal,loyal,loyal,sleeping
19772,9441c8a72c077a6852749e376d9fb9b3,,loyal,champions,
19773,7189b0d5d1bc45e16466b930516c52f1,sleeping,loyal,,loyal
19774,8c0284c2d872d2235fd418ff65dcb841,,sleeping,loyal,sleeping
19775,e4da3f4a7e9ad38050cce92b8ce41b28,champions,,,
19776,4e99b7af7af2f56c05589ebc96f8c5bc,,,sleeping,
19777,3ba44737b655a04a37bfb916f87280b3,loyal,loyal,loyal,champions
19778,d65d6d7729c3acf649fd3941188d8f37,,,,
19779,573a27428470b682a8760c400ee58130,sleeping,sleeping,sleeping,sleeping
19780,a362f937c3903b9781034ec4511e6447,sleeping,loyal,sleeping,loyal
19781,778f5ed1f0ef9632e03a13e8b8c04897,,,,
19782,d6c99e6b7c1f6d06b61039068082f497,,,,
19783,d960c4dcfb9ff6e17e793c470c441b97,sleeping,active_low-spend,sleeping,
19784,c9c97bbc2f6e263878b62593957db53e,champions,champions,sleeping,loyal
19785,eee025a5c69636671061eff373ec49f9,champions,champions,champions,champions
19786,8c12e940e67df7eae2f177cd8b12242d,sleeping,loyal,loyal,champions
19787,cc9d9d68b5be4c6a1546720814a68437,champions,champions,champions,loyal
19788,df24a51c3e63f1bc31ad215ef6099406,champions,loyal,loyal,loyal
19789,d6a783cb79079371f9ea3c88065d71e1,loyal,,,
19790,1ac9e8d20018a595abe3208ff7c2e4fa,champions,champions,champions,champions
19791,0ee0f935f2b3eac421566d16041371f3,sleeping,,,
19792,7200738c17309d5d56448ad98b2e54c6,,sleeping,,
19793,e584ab7e4ac0e2b52b43edf5cb2149a0,,sleeping,,sleeping
19794,ead8dfae57cb2328e6086aa4e1f30eb4,,,,sleeping
19795,ac5b67d8588bfe521a2876d6dd64f315,loyal,champions,champions,loyal
19796,0d96a1745df6670633972359645aede1,,sleeping,,sleeping
19797,22bd04be062a9dac77fe3d6bf463570b,loyal,loyal,champions,active_low-spend
19798,f116359eae50e3f6b9ee76984936c0f8,loyal,loyal,loyal,sleeping
19799,fb2953c630abe6d81a93aa1746c770ea,champions,champions,champions,champions
19800,8b25963dfcb8fe79852b75048ee4b908,champions,champions,champions,champions
19801,9ad26c6cc54735a36b8d75f213dfbf8a,loyal,sleeping,loyal,loyal
19802,b1f44344fb999d3be854e29b5fde5a8a,,,sleeping,
19803,4606de8a9006da248e6365c7f18a72d0,,,,
19804,c75336b0cc7769d7a1736f98a56f2c21,,loyal,becoming loyal,champions
19805,d25077dc6b47e19b957c055767c685c9,,active_low-spend,sleeping,loyal
19806,cad4d07cb0e16b191183499b24b597e0,,loyal,loyal,loyal
19807,2e8778d4a665d1e554654048925bb288,sleeping,champions,champions,champions
19808,e3dbb5ec25c9411917df985816d9afde,sleeping,,sleeping,
19809,78cf5d63f84c115c3f8472c0a9da4c98,champions,champions,champions,loyal
19810,d9bb034dbc7425ccc51e7551bbf2d2da,,,champions,loyal
19811,f960d1ed8e39188c8fb1c402dd3cc4da,,active_low-spend,,
19812,e8869ba6765aa3d775cfdad74dbee740,active_low-spend,,active_low-spend,
19813,4ee2f901ed248ddde0e778e0ed0f88fe,champions,champions,champions,champions
19814,9c11eecc078fca1617e31e7b49d50512,,,sleeping,
19815,c3b42907e7e4d8fdeb2661e86813d5b4,active_low-spend,loyal,,loyal
19816,413b101bdef43e5ca183946ff198950f,,,loyal,sleeping
19817,a0865064f9e367a62591a889ae41e3a4,,,,
19818,2edc0c7d7139864f24ae9f6664063084,,,,sleeping
19819,a163043d4f5536c13c1f42a22dd7ea4a,,sleeping,champions,loyal
19820,b0974036b129134a7e4097ab47515e20,sleeping,sleeping,,sleeping
19821,ceb86e93ecb061543d6dc51a22441cc8,sleeping,,sleeping,sleeping
19822,d1b3e9d1e14192368ebe407a45571bc4,loyal,sleeping,,
19823,c34f41c1e45dac94e166faaf00b97feb,loyal,,,active_low-spend
19824,7b6e5ade9c259aa5f3dd5c1efb5bf91d,,,sleeping,champions
19825,d33fd663425592dcb4cdc38a0b72a7a0,,,,
19826,1ecde819485af57a196d8faa463669f2,champions,champions,champions,champions
19827,98335948ece48d1f527a2188f3c857c4,champions,champions,champions,loyal
19828,a6fe71ea16679ee792c317671c0e25cf,,,sleeping,
19829,40c5833099979c69e5cda56c58d59f9f,active_low-spend,,sleeping,active_low-spend
19830,76828463bb53c93e999ed51e7a11bf60,,,,
19831,ee8864f0b43b024b33bd63d682d0d293,champions,,,
19832,76bdc7c3b9ee56685659f9824bf604df,sleeping,loyal,loyal,loyal
19833,368b3abd01b5e8fdaa4a6a3907cddc85,,loyal,,
19834,ecac903d3f061238784702313e147928,,,sleeping,
19835,71f37679d039d40ab1dbf8f3dfc38503,,loyal,loyal,loyal
19836,cae058badacd1fb9d287723a5af7c987,,loyal,loyal,loyal
19837,fc2787887c2ad5ca760965b2108ab196,active_low-spend,loyal,sleeping,sleeping
19838,91ea07b4f3cad504cb93a166c6d0d1c0,sleeping,sleeping,,sleeping
19839,51b8414434477cafa311332a2dc54049,sleeping,,,
19840,fbaf32591919be6167376452a9f6123c,,loyal,,
19841,e7decdff9b07d2025d84d956c81a5f26,,,sleeping,
19842,3ad9a446aea1a14d456a5a0c34d59236,,sleeping,,
19843,3bb2dd0c51c5e36d725aeb40f9b14dcd,,,sleeping,
19844,c583c0bb13d0d77a3770fd908837073e,loyal,champions,sleeping,champions
19845,8db181b8de0009ae67e553684cfd4f6f,,,,sleeping
19846,c9df859fd0c4d72502cc89f6277d31b1,,,,sleeping
19847,abca2c66ae557b5f0c552bd4cd21a9e6,,,sleeping,
19848,389d9faf8a725a0d1659211d11b93057,,,,loyal
19849,872de05fcfc42d3d21619c5f7b196326,,sleeping,sleeping,active_low-spend
19850,3b58713a9834781a839b55734d40338c,loyal,sleeping,,sleeping
19851,c03420daa7543cc5569381dbfa297c3d,champions,sleeping,champions,loyal
19852,2282aff626332b8035c3d8ba549cf723,champions,loyal,sleeping,sleeping
19853,a88a652689e3c02a3ff1c2486eb5e21d,loyal,,,becoming loyal
19854,5265ea5c74657dc9cb1d584193d1b0bf,champions,champions,champions,champions
19855,e1e60436cb87a3a7a9f95e301785861d,sleeping,,sleeping,sleeping
19856,4a6e4f4f082b3baadbd4fdc25f3f2352,loyal,champions,loyal,loyal
19857,ba6b3538c137fdb564dde82eec920309,,,,
19858,fbe8bdd7dbb7c26dc816e6e4f1e3637f,champions,champions,champions,loyal
19859,0674d7913755fc723336628e824143df,champions,champions,champions,sleeping
19860,9372d8c7567b6eca611f9c7a3cd51aa3,champions,champions,champions,champions
19861,09f9166109e0d4116d427d8efefed018,sleeping,,,
19862,2e16df857f0e6c02a7e57714c1439b89,sleeping,,loyal,
19863,dbf98cb7fc67cc95de68fd5320fee0f2,sleeping,sleeping,,
19864,4d4f36af225b12cab7530e2095af2145,,,sleeping,sleeping
19865,d85737da31c1c09e9ecb2019f39aef0e,sleeping,,,
19866,6ef69a3464bf492e5633fde7993b03b7,,,,loyal
19867,49c842f162a385b9932d5e67c0798ed4,loyal,loyal,loyal,loyal
19868,deaa05e87acdc0f5caf213a7d8fc1993,sleeping,sleeping,sleeping,sleeping
19869,7d88996cec8ef0ef204f67490085ff52,sleeping,,loyal,champions
19870,d65ab5bae50421d992d1b1549bcac64d,active_low-spend,sleeping,loyal,loyal
19871,c7752db3126fa73ae6260b7468679651,,,,
19872,f62a5cedc00c63e757cde7b589e67fb9,,,,loyal
19873,baefcc2abe75b1b40e05057134e3bae3,active_low-spend,,,
19874,b108cb5ecdd537cb00893b594791d32e,loyal,champions,loyal,loyal
19875,bc7eae7fef0bc123bda684f2c6c9a135,loyal,sleeping,sleeping,
19876,15a7f073611bff3cffb53b478ccede2a,loyal,champions,loyal,loyal
19877,ba7aa4f5cde19e9062bc5395aedd74da,,,,
19878,f5de51330e21f2d0d3795bf0e7a79a8e,champions,champions,champions,champions
19879,11a9e7d22fe91ad35e953e540173ca68,loyal,sleeping,loyal,sleeping
19880,b6dd744191ed83970fbf8d62db6a95f2,,,,
19881,b312df42bbedf8f2464d8ba65e54d932,loyal,sleeping,sleeping,sleeping
19882,312a0be753e237cc6fd9a6ddda885eb7,,,,loyal
19883,994b353301a500827d387ef3c747102f,,champions,,
19884,9b94cfee83e2e0284647cb149488e51b,,active_low-spend,,
19885,fd00bd89103558abc30c6597033df1bf,loyal,loyal,,champions
19886,6302a84f953a4f19722540e2d4807473,champions,sleeping,champions,champions
19887,4c75cb9f0cb76770b61458eba362424d,,,,
19888,5309e99a31efd9a8ac6020b313c6b593,sleeping,sleeping,,
19889,ea1f3d6af1dcce2d8d406c13de46158a,sleeping,sleeping,,loyal
19890,6179823b04f3baf09edef1466c9ac977,champions,champions,champions,champions
19891,7fe327ee13fc2ad3209405821d8960c7,,active_low-spend,,
19892,9adfb54aafc8f644fcc91df76caf9698,champions,champions,champions,champions
19893,1251931044cf48d412d34db93654e4d9,champions,champions,champions,champions
19894,da7cdcc41bdb4e9bc8534766616cda1d,champions,champions,loyal,loyal
19895,2b3ae0a86bb378cabea389568c85912d,sleeping,loyal,,champions
19896,b6c96eabeb7c56ec708d68dc3ed6398f,,,sleeping,
19897,0460d26b89829d2c9b757837c376db72,,,loyal,loyal
19898,497133de448885d413d2931e99c7c0ed,champions,champions,champions,champions
19899,06cb3448d4c1a2bbb23136406f363d67,,,,
19900,ef6baed1ee7b11d7416d8e82bd45507b,loyal,champions,champions,champions
19901,e155d5d34d7804dd9c4361ed49a4c295,sleeping,,,
19902,fa13faaa8c14e49daf176a5ce874825b,sleeping,,loyal,loyal
19903,be11e8dd4f2067eaad0c00a27f878e77,,loyal,sleeping,sleeping
19904,5f8af677fb6b0e436aa0a2e6b5b7c7c2,,champions,champions,
19905,eaf52e8714ca631eb272e281839cabad,,,,
19906,ea1cb2eb22f7a35e4519252050944c3d,champions,champions,champions,champions
19907,a524b1dd342ce628c985d60e92cd1dc0,loyal,champions,,
19908,8669a8c3b361cdc17233b71ff39dde14,,,sleeping,
19909,351e3fddf3a60acfc26b0bfc4cdab61c,sleeping,,,
19910,33006b07b2816377159839ed4bb1245d,,sleeping,sleeping,
19911,9561cecdba9912b804c76cd214d6ebe1,,champions,sleeping,
19912,6090910c7b8589b0f4084e7c085467a5,,,,champions
19913,be680db7b7ec14c20482eefb2105f627,,,loyal,
19914,b21ad727d61af2fcfe155deec2816aae,,sleeping,loyal,becoming loyal
19915,9e385ef3f28e7615b21025a8040b2cce,sleeping,,,champions
